Item ID	Item value	Change in Kuiper test statistic when item removed
SDCBP	3.15754252040367	-0.030303030303030165
SLC25A37	3.28871627120248	-0.030303030303030165
GYPC	3.11017911083861	-0.030303030303030165
SLC6A9	15.9818141302833	0.060606060606060774
TFRC	1.55021094488971	-0.030303030303030165
E2F2	15.9296619589901	0.060606060606060774
HBB	4.97004429587772	0.013013618347316513
TMCC2	15.9543107768981	0.060606060606060774
GCLM	2.38500407859203	-0.030303030303030165
AQP3	3.9304447282694	-0.030303030303030165
ERMAP	13.1407594894853	0.060606060606060774
OSBP2	0.538303287674774	0.011859788747592193
