Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	2.72205717752512	-0.009057971014492794
CDKN1A	22.8815902836465	0.034420289855072395
GCH1	0.633932186449859	-0.009057971014492794
TNFRSF12A	2.1832382954939	-0.009057971014492794
GADD45A	0.713196691097973	-0.009057971014492794
SLC20A1	0.475354830632059	-0.0024505811887511886
ENO2	2.93642617035608	-0.009057971014492794
SAT1	2.57871236757169	-0.009057971014492794
CDC25B	3.37568983615162	-0.00767167950831027
EREG	12.9125701272991	0.034420289855072395
CASP9	21.5823843269275	0.034420289855072395
DNAJA1	2.54423637071433	-0.009057971014492794
ISG20	1.19751168955203	-0.009057971014492794
CASP7	1.93709927832557	-0.009057971014492794
WEE1	12.417565592937	0.034420289855072395
KRT18	3.02061973730889	-0.009057971014492794
CCND1	13.6649921637846	0.034420289855072395
DDIT3	3.18093370403473	-0.009057971014492794
IRF1	1.23617168631037	-0.009057971014492794
HMOX1	3.34241884000324	-0.009057971014492794
CD14	1.62945352548705	-0.009057971014492794
TIMP1	2.79844592353264	-0.009057971014492794
SQSTM1	2.40910592476634	-0.009057971014492794
BIRC3	2.96205017914953	-0.009057971014492794
