Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	2.72205717752512	-0.0021505376344086446
CD83	2.3960240386174	-0.0021505376344086446
CSF1	2.69962498244303	-0.0021505376344086446
RGS16	0.5197689564876	-0.0021505376344086446
FGL2	1.92117437392379	-0.0021505376344086446
NOP2	1.95479593873655	-0.0021505376344086446
ODC1	23.7851552239402	0.026539126812725744
NDRG1	0.473707170671428	-0.0021505376344086446
SOCS2	1.79622481383775	-0.0021505376344086446
NT5E	2.92551557998263	-0.0021505376344086446
PNP	2.03875323523737	-0.0021505376344086446
NFIL3	22.1605924123115	0.03118279569892468
DENND5A	2.58811028262458	-0.0021505376344086446
SLC39A8	3.04455790498149	-0.0021505376344086446
PHLDA1	2.27395867105726	-0.0021505376344086446
GBP4	12.3965810646945	0.03118279569892468
TGM2	1.95856405233549	-0.0021505376344086446
GABARAPL1	0.807863396076753	-0.0021505376344086446
XBP1	2.51452580711927	-0.0021505376344086446
IL4R	2.13087119113206	-0.0021505376344086446
CISH	1.48111860980088	-0.0021505376344086446
GSTO1	3.40009321047832	0.01266343342795928
PUS1	2.80886240601774	-0.0021505376344086446
SPRY4	2.55321321475158	-0.0021505376344086446
TNFRSF1B	1.65389563580436	-0.0021505376344086446
ADAM19	1.79042035324091	-0.0021505376344086446
PLSCR1	2.50992256358284	-0.0021505376344086446
P4HA1	1.81830359167458	-0.0021505376344086446
PTRH2	2.19099225454514	-0.0021505376344086446
RRAGD	2.51789020955209	-0.0021505376344086446
PLIN2	2.88028652348992	-0.0021505376344086446
