Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	2.0859544125972	-0.00225225225225123
SRPX	3.00738354771145	-0.00225225225225123
CDKN1A	22.8815902836465	0.02552552552552667
SERPINE1	3.98772609404878	-4.2748379150658877E-4
ADM	2.19156429139583	-0.00225225225225123
ENO1	2.84939253778148	-0.00225225225225123
ENO2	2.93642617035608	-0.00225225225225123
ETS1	3.65175649382845	-0.00225225225225123
NDRG1	0.473707170671428	-0.00225225225225123
AKAP12	1.41438072862176	-0.00225225225225123
LDHA	2.08113535260978	-0.00225225225225123
MT2A	1.66226217939816	-0.00225225225225123
ZFP36	0.702592099057882	-0.00225225225225123
CSRP2	2.48831012239751	-0.00225225225225123
NFIL3	22.1605924123115	0.02552552552552667
NOCT	1.65052479714282	-0.00225225225225123
STC2	0.438602297301867	-7.895491951861455E-4
PGK1	3.00889531002686	-0.00225225225225123
HMOX1	3.34241884000324	-0.00225225225225123
TGM2	1.95856405233549	-0.00225225225225123
TPI1	2.5357899699958	-0.00225225225225123
HSPA5	3.94393165099091	-0.00225225225225123
PLAUR	1.24596289674449	-0.00225225225225123
CP	3.0964663295324	-0.00225225225225123
PGF	1.61251758354497	-0.00225225225225123
JMJD6	0.962166618227977	-0.00225225225225123
VEGFA	1.45482957676877	-0.00225225225225123
ISG20	1.19751168955203	-0.00225225225225123
SULT2B1	15.9182829504072	0.02552552552552667
P4HA1	1.81830359167458	-0.00225225225225123
DDIT3	3.18093370403473	-0.00225225225225123
DDIT4	3.17160051615524	-0.00225225225225123
RRAGD	2.51789020955209	-0.00225225225225123
PLIN2	2.88028652348992	-0.00225225225225123
ANGPTL4	2.32892351826625	-0.00225225225225123
PFKP	1.73433071101017	-0.00225225225225123
MT1E	2.55257814892099	-0.00225225225225123
