Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	2.0859544125972	-0.004615384615384022
SPON1	3.09057694240124	-0.004615384615384022
GYPC	3.11017911083861	-0.004615384615384022
RGS16	0.5197689564876	0.025642696228653117
ETS1	3.65175649382845	-0.00411443971199188
AKAP12	1.41438072862176	-0.004615384615384022
PLAU	2.43826676575533	-0.004615384615384022
MPZL2	3.49137273070085	-0.004615384615384022
FCER1G	2.37887152212168	-0.004615384615384022
PRRX1	3.63210622982778	-0.004615384615384022
GFPT2	1.5509502926954	-0.004615384615384022
TMEM176B	2.12521688703396	-0.004615384615384022
TMEM176A	2.26552657986022	-0.004615384615384022
PLAUR	1.24596289674449	-0.004615384615384022
INHBA	2.11600888266416	-0.004615384615384022
KLF4	15.0134649639082	0.035384615384616014
TNFRSF1B	1.65389563580436	-0.004615384615384022
DUSP6	3.04282005042251	-0.004615384615384022
EREG	12.9125701272991	0.035384615384616014
BTC	13.7874090352654	0.035384615384616014
ALDH1A3	3.36129016665277	-0.004615384615384022
ADAM8	2.11548755178262	-0.004615384615384022
ANGPTL4	2.32892351826625	-0.004615384615384022
ADGRL4	3.63973381614704	-0.004615384615384022
TRIB1	2.9288872199372	-0.004615384615384022
BIRC3	2.96205017914953	-0.004615384615384022
