Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	2.0859544125972	-0.0024630541871920597
PRPS1	2.32811072071222	-0.0024630541871920597
B4GALT1	0.0776349338096545	0.012577252624983437
PLOD2	3.57972096808023	-0.0024630541871920597
ENO1	2.84939253778148	-0.0024630541871920597
PYGL	3.0421962551843	-0.0024630541871920597
ENO2	2.93642617035608	-0.0024630541871920597
CACNA1H	14.5229702708758	0.03325123152709364
LDHA	2.08113535260978	-0.0024630541871920597
NT5E	2.92551557998263	-0.0024630541871920597
CHST12	14.0683866821342	0.03325123152709364
STC2	0.438602297301867	0.008484191587787793
PGK1	3.00889531002686	-0.0024630541871920597
ME2	3.84129199761034	-0.0024630541871920597
SLC16A3	1.45939394545066	-0.0024630541871920597
IL13RA1	3.87593637739094	-0.0024630541871920597
TPI1	2.5357899699958	-0.0024630541871920597
HSPA5	3.94393165099091	-0.0024630541871920597
VEGFA	1.45482957676877	-0.0024630541871920597
ISG20	1.19751168955203	-0.0024630541871920597
VCAN	2.24867502526677	-0.0024630541871920597
ELF3	4.63490506821284	-0.0024630541871920597
P4HA1	1.81830359167458	-0.0024630541871920597
DDIT4	3.17160051615524	-0.0024630541871920597
RRAGD	2.51789020955209	-0.0024630541871920597
PKP2	4.78092032780196	0.0036209149623546155
ANGPTL4	2.32892351826625	-0.0024630541871920597
MET	1.60636815167656	-0.0024630541871920597
PFKP	1.73433071101017	-0.0024630541871920597
