Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	2.72205717752512	-0.0025210084033615576
CDKN1A	22.8815902836465	0.026890756302520913
IFITM2	2.79558541578319	-0.0025210084033615576
MVP	2.91414141347121	-0.0025210084033615576
FGL2	1.92117437392379	-0.0025210084033615576
TNFAIP2	1.40012841482252	-0.0025210084033615576
SECTM1	0.733669405955352	-0.0025210084033615576
NOD1	1.62130171239276	-0.0025210084033615576
HIF1A	0.807553040497903	-0.0025210084033615576
IFIT3	2.53312339767813	-0.0025210084033615576
ICAM1	1.77309243536288	-0.0025210084033615576
CASP7	1.93709927832557	-0.0025210084033615576
MT2A	1.66226217939816	-0.0025210084033615576
APOL6	2.60730416631189	-0.0025210084033615576
PNP	2.03875323523737	-0.0025210084033615576
SLC25A28	2.27936031186679	-0.0025210084033615576
NAMPT	1.51994681027106	-0.0025210084033615576
PDE4B	1.77908024730588	-0.0025210084033615576
CCL2	2.34866044341102	-0.0025210084033615576
ITGB7	13.8725324319376	0.026890756302520913
UPP1	3.83152618363895	0.01632653414771934
GBP4	12.3965810646945	0.026890756302520913
IFNAR2	3.37918516241301	0.006291592314412009
IL4R	2.13087119113206	-0.0025210084033615576
VCAM1	2.10651631890949	-0.0025210084033615576
GCH1	0.633932186449859	-0.0025210084033615576
MX2	2.28201843777029	-0.0025210084033615576
STAT3	2.29582709911317	-0.0025210084033615576
ISG20	1.19751168955203	-0.0025210084033615576
PLSCR1	2.50992256358284	-0.0025210084033615576
MTHFD2	2.40084291459412	-0.0025210084033615576
IRF1	1.23617168631037	-0.0025210084033615576
IRF7	0.603357406547266	-0.001247059240753523
MYD88	0.912763934293146	-0.0025210084033615576
PFKP	1.73433071101017	-0.0025210084033615576
