Item ID	Item value	Change in Kuiper test statistic when item removed
PHB1	22.8221684934093	-0.00221483942414169
SRSF1	22.1663815887074	-0.00221483942414169
DDX21	21.5573209089692	-0.00221483942414169
HNRNPU	23.4461683393844	-0.00221483942414169
NOLC1	21.2754247546096	-7.765966249250189E-4
U2AF1	9.28331057555248	0.021594684385382146
HSPD1	22.0672260927138	-0.00221483942414169
PPM1G	21.8592290689603	-0.00221483942414169
RRP9	21.7689419271852	-0.00221483942414169
SRM	22.0787381571379	-0.00221483942414169
CDC20	21.3099425817908	-0.00221483942414169
LDHA	20.4446135224496	0.021594684385382146
MYC	15.9258327608287	0.021594684385382146
G3BP1	22.150285212756	-0.00221483942414169
PGK1	21.6260920327145	-0.00221483942414169
IARS1	22.1761911466023	-0.00221483942414169
CCT7	23.4706523982133	-0.00221483942414169
KPNA2	21.393123152463	-0.00221483942414169
CCT5	22.8338330879741	-0.00221483942414169
CCT4	23.5145106456539	-0.00221483942414169
CCT3	23.2439465833153	-0.00221483942414169
NOP56	22.2131838652901	-0.00221483942414169
CCT2	22.0253021105041	-0.00221483942414169
NPM1	23.7032239444356	0.005648214691762465
NOP16	21.9996175468547	-0.00221483942414169
NCBP2	21.83355793557	-0.00221483942414169
PABPC4	23.103752537239	-0.00221483942414169
CAD	22.6848190660455	-0.00221483942414169
CTPS1	22.096252534041	-0.00221483942414169
PA2G4	22.6265741259748	-0.00221483942414169
HSPE1	22.8645550702439	-0.00221483942414169
LSM2	22.3001880805291	-0.00221483942414169
NME1	23.0539138913222	-0.00221483942414169
CDK4	22.4280157023565	-0.00221483942414169
IMPDH2	23.282806499128	-0.00221483942414169
EIF3J	21.8412256515703	-0.00221483942414169
NHP2	22.7286423164177	-0.00221483942414169
SNRPG	22.203831881586	-0.00221483942414169
MCM5	6.22201800664874	0.021594684385382146
HPRT1	22.1059608590468	-0.00221483942414169
ABCE1	21.8891179490938	-0.00221483942414169
SRSF7	21.4781076621902	-0.00221483942414169
RAN	23.1997420165869	-0.00221483942414169
