Item ID	Item value	Change in Kuiper test statistic when item removed
IDI1	19.7633939137528	0.06410256410256421
ADSL	5.34235741778522	-0.019230769230769162
HSP90AA1	6.47740817700423	-0.01373725455581376
ALDH3A1	15.5923627068923	0.06410256410256421
UGDH	4.15180015033688	-0.019230769230769162
LDHA	2.44461352244958	0.010701055181880359
HSPH1	3.84102114473274	-0.019230769230769162
ACADL	13.8246577857371	0.06410256410256421
CA2	6.3455638248053	-0.019230769230769162
OSTC	5.35894166913354	-0.019230769230769162
CBR3	3.32188867706641	-0.019230769230769162
S100A10	4.46667790158494	-0.019230769230769162
YWHAH	3.16297730835317	-0.019230769230769162
