Item ID	Item value	Change in Kuiper test statistic when item removed
CDKN1A	21.040253963567	-0.001224489795918382
CDKN1B	17.4053621366473	-0.001224489795918382
ZNF292	16.6498922954758	-0.001224489795918382
SERPINE1	2.67042575432736	-0.0012244897959183265
SLC2A1	17.071518733285	-0.001224489795918382
TNFAIP3	18.5028682235177	-0.001224489795918382
IRS2	16.5411852787668	-0.001224489795918382
RORA	16.0982228274156	-0.001224489795918382
SLC2A3	21.6058727362155	-0.001224489795918382
ENO1	3.34347131763121	-0.0012244897959183265
MT2A	3.07151495201261	-0.0012244897959183265
ZFP36	21.6527053528631	-0.001224489795918382
CSRP2	3.3962491726726	-0.0012244897959183265
CCN1	22.1502016660043	-0.001224489795918382
IER3	20.5984230901024	-0.001224489795918382
PDK1	18.8839011288311	-0.001224489795918382
TPI1	3.38561364707863	-0.0012244897959183265
PRKCA	12.0997984227837	0.019183673469387763
FOS	18.1170631759686	-0.001224489795918382
F3	15.4790124390959	2.153362315087115E-4
PGF	0.721809250409863	-0.0012244897959183265
JMJD6	23.0400173921592	-0.001224489795918382
PPP1R3C	21.4687890001658	-0.001224489795918382
DDIT3	22.0256985086469	-0.001224489795918382
GAPDH	3.48130413533752	-0.0012244897959183265
ATF3	22.8669219099441	-0.001224489795918382
KDM3A	17.0107049544035	-0.001224489795918382
SDC4	15.448554659149	2.153362315087115E-4
LDHA	2.44461352244958	-0.0012244897959183265
NFIL3	20.2085549141083	-0.001224489795918382
GPC1	15.9729064021746	-0.001224489795918382
HAS1	19.5154713539829	-0.001224489795918382
NOCT	23.7190500188613	-0.001224489795918382
PGK1	3.62609203271449	-0.0012244897959183265
HMOX1	5.06511650990189	0.019183673469387763
PPARGC1A	20.1743600158438	-0.001224489795918382
JUN	21.9131694027589	-0.001224489795918382
HSPA5	3.87535123039201	0.0031528707703895598
TIPARP	18.2319172493869	-0.001224489795918382
FOSL2	18.0347839282573	-0.001224489795918382
VEGFA	23.4629770176476	-0.001224489795918382
EFNA1	18.7809697180645	-0.001224489795918382
ISG20	2.61162912171488	-0.0012244897959183265
EFNA3	16.1499787181729	-0.001224489795918382
NAGK	3.77029457680062	-0.0012244897959183265
BHLHE40	19.3986752597411	-0.001224489795918382
MAFF	21.0359069577085	-0.001224489795918382
BCL2	14.7590403737947	0.019183673469387763
ACKR3	18.2873840105883	-0.001224489795918382
PFKP	1.94022299245343	-0.0012244897959183265
