Item ID	Item value	Change in Kuiper test statistic when item removed
SDC4	15.448554659149	0.0
SERPINE2	5.33691828751534	0.0014619099181037987
SERPINE1	2.67042575432736	0.0
TNFAIP3	18.5028682235177	0.0
THBS2	5.30183244948085	0.0
AREG	22.3268802712138	0.0
SAT1	3.06761836520386	0.0
THBS1	3.20634303619729	0.0
SGCD	14.1495339668724	0.0
BASP1	3.1776834932262	0.0
GPC1	15.9729064021746	0.0
SERPINH1	4.65166250567847	0.0
TIMP1	4.87678177971686	0.0
CCN1	22.1502016660043	0.0
EDIL3	15.3195083840695	0.0
PDLIM4	16.7580080529057	0.0
JUN	21.9131694027589	0.0
POSTN	13.7263984933969	0.0
CADM1	13.3524091974545	0.015582887330933382
TNFRSF12A	2.33036676253289	0.0
GADD45A	23.9168514546077	0.0
ITGA2	4.65267890984285	0.0
EMP3	4.51338979954758	0.0
VEGFA	23.4629770176476	0.0
GREM1	3.27192407628143	0.0
SLC6A8	0.690948836441371	0.0
COL7A1	14.633416371964	0.0
ID2	15.5882115294029	0.0
SNAI2	18.7557697569905	0.0
PTX3	4.22666963986157	0.0
MATN2	16.1019220703251	0.0
