Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	-0.003225806451612301
CDKN1A	16.8815902836465	0.030107526881721025
TFRC	19.5502109448897	-0.003225806451612301
FGL2	19.9211743739238	-0.003225806451612301
PIK3R3	21.6900823429945	-0.003225806451612301
PLOD2	21.5797209680802	-0.003225806451612301
ENO1	20.8493925377815	-0.003225806451612301
HSP90B1	21.9906047099973	-0.003225806451612301
HSPD1	21.0585845024005	-0.003225806451612301
RRP9	20.7195628138695	-0.003225806451612301
LDHA	20.0811353526098	-0.003225806451612301
PNP	20.0387532352374	-0.003225806451612301
NFIL3	16.1605924123115	0.030107526881721025
NAMPT	19.5199468102711	-0.0019648008425040553
PGK1	21.0088953100269	-0.003225806451612301
SERPINH1	21.364874580332	-0.003225806451612301
XBP1	20.5145258071193	-0.003225806451612301
SDF2L1	21.9315986238908	-0.003225806451612301
TPI1	20.5357899699958	-0.003225806451612301
HSPA5	21.9439316509909	-0.003225806451612301
PNO1	20.2071612421709	-0.003225806451612301
TXNRD1	20.3751635876338	-0.003225806451612301
HSPE1	21.0068650583645	-0.003225806451612301
SLC7A5	18.0156026444515	0.030107526881721025
P4HA1	19.8183035916746	-0.003225806451612301
MTHFD2	20.4008429145941	-0.003225806451612301
DDIT3	21.1809337040347	-0.003225806451612301
DDIT4	21.1716005161552	-0.003225806451612301
CALR	22.4803487397695	0.017180194788895986
BCAT1	21.6354528836524	-0.003225806451612301
SQSTM1	20.4091059247663	-0.003225806451612301
