Item ID	Item value	Change in Kuiper test statistic when item removed
CEBPA	10.274086784845	0.03754940711462462
CDKN1A	16.8815902836465	-0.007905138339920792
GADD45A	18.713196691098	-0.007905138339920792
RGS16	18.5197689564876	-0.007905138339920792
ZBTB16	6.54253111866197	0.03754940711462462
HSPA4L	16.7454670715524	-0.007905138339920792
AEN	19.1853398177747	-0.007905138339920792
SLC3A2	19.3863424878828	-0.007905138339920792
BAIAP2	9.31389613134442	0.03754940711462462
KLF4	9.0134649639082	0.03754940711462462
NDRG1	18.4737071706714	-0.007905138339920792
SAT1	20.5787123675717	-0.007905138339920792
PITPNC1	19.5366666550562	-0.007905138339920792
TM4SF1	21.3190615666336	-0.007905138339920792
DRAM1	20.3753485688637	-0.007905138339920792
KRT17	16.7247875257809	-0.00704349059944176
TRAF4	19.3422497469745	-0.007905138339920792
DDIT3	21.1809337040347	-0.007905138339920792
DDIT4	21.1716005161552	-0.007905138339920792
HMOX1	21.3424188400032	-0.007905138339920792
STOM	20.819021277061	-0.007905138339920792
UPP1	21.831526183639	0.012474334311570745
S100A10	21.0861574797914	-0.007905138339920792
