Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	20.7220571775251	-0.0025210084033615576
CDKN1A	16.8815902836465	0.026890756302520802
IFITM2	20.7955854157832	-0.0025210084033615576
MVP	20.9141414134712	-0.0025210084033615576
FGL2	19.9211743739238	-0.0025210084033615576
TNFAIP2	19.4001284148225	-0.0025210084033615576
SECTM1	18.7336694059554	-0.0025210084033615576
NOD1	19.6213017123928	-0.0025210084033615576
HIF1A	18.8075530404979	-0.0025210084033615576
IFIT3	20.5331233976781	-0.0025210084033615576
ICAM1	19.7730924353629	-0.0025210084033615576
CASP7	19.9370992783256	-0.0025210084033615576
MT2A	19.6622621793982	-0.0025210084033615576
APOL6	20.6073041663119	-0.0025210084033615576
PNP	20.0387532352374	-0.0025210084033615576
SLC25A28	20.2793603118668	-0.0025210084033615576
NAMPT	19.5199468102711	-0.0025210084033615576
PDE4B	19.7790802473059	-0.0025210084033615576
CCL2	20.348660443411	-0.0025210084033615576
ITGB7	7.87253243193764	0.026890756302520802
UPP1	21.831526183639	0.016326534147721783
GBP4	6.39658106469449	0.026890756302520802
IFNAR2	21.379185162413	0.0062915923144145625
IL4R	20.1308711911321	-0.0025210084033615576
VCAM1	20.1065163189095	-0.0025210084033615576
GCH1	18.6339321864499	-0.0025210084033615576
MX2	20.2820184377703	-0.0025210084033615576
STAT3	20.2958270991132	-0.0025210084033615576
ISG20	19.197511689552	-0.0025210084033615576
PLSCR1	20.5099225635828	-0.0025210084033615576
MTHFD2	20.4008429145941	-0.0025210084033615576
IRF1	19.2361716863104	-0.0025210084033615576
IRF7	18.6033574065473	-0.00124705924075319
MYD88	18.9127639342931	-0.0025210084033615576
PFKP	19.7343307110102	-0.0025210084033615576
