Item ID	Item value	Change in Kuiper test statistic when item removed
TMPRSS6	7.50558103568865	0.0494505494505495
F12	20.6112111196415	-0.027472527472527375
ITGB3	20.6734896494037	-0.027472527472527375
PLEK	21.155550601421	-0.027472527472527375
SERPINE1	21.9877260940488	0.007201451386964264
CRIP2	9.5794319804815	0.0494505494505495
GP1BA	8.34662399088329	0.0494505494505495
THBS1	20.0710735336842	-0.027472527472527375
DUSP6	21.0428200504225	-0.027472527472527375
CASP9	15.5823843269275	0.0494505494505495
COMP	19.6902122251009	-0.011603306281556591
PLAU	20.4382667657553	-0.027472527472527375
TIMP1	20.7984459235326	-0.027472527472527375
RAPGEF3	5.71557167355545	0.0494505494505495
