Item ID	Item value	Change in Kuiper test statistic when item removed
B4GALT1	18.0776349338097	0.03754940711462462
NLGN2	20.1748626375815	-0.007905138339920792
VCAM1	20.1065163189095	-0.007905138339920792
ACTN1	20.5811656830589	-0.007905138339920792
MSN	21.6269569168432	-0.007905138339920792
PARD6G	8.65744389614285	0.03754940711462462
PIK3R3	21.6900823429945	-0.0052749122502832035
THY1	20.2203645009273	-0.007905138339920792
BAIAP2	9.31389613134442	0.03754940711462462
ICAM1	19.7730924353629	-0.007905138339920792
ADAMTS5	20.21642955078	-0.007905138339920792
LIMA1	21.0092317754144	-0.007905138339920792
VCAN	20.2486750252668	-0.007905138339920792
CDH3	21.1897276623108	-0.007905138339920792
PTPRC	21.4171673329702	-0.007905138339920792
PPP2R2C	8.52082261999464	0.03754940711462462
CD209	20.3993725695598	-0.007905138339920792
CDH11	20.9024019335183	-0.007905138339920792
FSCN1	20.8846983788335	-0.007905138339920792
ZYX	20.1066206578356	-0.007905138339920792
VCL	19.7610302400401	-0.007905138339920792
MPZL2	21.4913727307008	-0.007905138339920792
YWHAH	19.2885554468764	0.011781311375233305
