Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	-0.002252252252251119
SRPX	21.0073835477114	-0.002252252252251119
CDKN1A	16.8815902836465	0.02552552552552667
SERPINE1	21.9877260940488	-4.2748379150536753E-4
ADM	20.1915642913958	-0.002252252252251119
ENO1	20.8493925377815	-0.002252252252251119
ENO2	20.9364261703561	-0.002252252252251119
ETS1	21.6517564938285	-0.002252252252251119
NDRG1	18.4737071706714	-0.002252252252251119
AKAP12	19.4143807286218	-0.002252252252251119
LDHA	20.0811353526098	-0.002252252252251119
MT2A	19.6622621793982	-0.002252252252251119
ZFP36	18.7025920990579	-0.002252252252251119
CSRP2	20.4883101223975	-0.002252252252251119
NFIL3	16.1605924123115	0.02552552552552667
NOCT	19.6505247971428	-0.002252252252251119
STC2	18.4386022973019	-7.89549195188699E-4
PGK1	21.0088953100269	-0.002252252252251119
HMOX1	21.3424188400032	-0.002252252252251119
TGM2	19.9585640523355	-0.002252252252251119
TPI1	20.5357899699958	-0.002252252252251119
HSPA5	21.9439316509909	-0.002252252252251119
PLAUR	19.2459628967445	-0.002252252252251119
CP	21.0964663295324	-0.002252252252251119
PGF	19.612517583545	-0.002252252252251119
JMJD6	18.962166618228	-0.002252252252251119
VEGFA	19.4548295767688	-0.002252252252251119
ISG20	19.197511689552	-0.002252252252251119
SULT2B1	9.91828295040716	0.02552552552552667
P4HA1	19.8183035916746	-0.002252252252251119
DDIT3	21.1809337040347	-0.002252252252251119
DDIT4	21.1716005161552	-0.002252252252251119
RRAGD	20.5178902095521	-0.002252252252251119
PLIN2	20.8802865234899	-0.002252252252251119
ANGPTL4	20.3289235182662	-0.002252252252251119
PFKP	19.7343307110102	-0.002252252252251119
MT1E	20.552578148921	-0.002252252252251119
