Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	-0.004615384615383911
SPON1	21.0905769424012	-0.004615384615383911
GYPC	21.1101791108386	-0.004615384615383911
RGS16	18.5197689564876	0.025642696228653672
ETS1	21.6517564938285	-0.004114439711987994
AKAP12	19.4143807286218	-0.004615384615383911
PLAU	20.4382667657553	-0.004615384615383911
MPZL2	21.4913727307008	-0.004615384615383911
FCER1G	20.3788715221217	-0.004615384615383911
PRRX1	21.6321062298278	-0.004615384615383911
GFPT2	19.5509502926954	-0.004615384615383911
TMEM176B	20.125216887034	-0.004615384615383911
TMEM176A	20.2655265798602	-0.004615384615383911
PLAUR	19.2459628967445	-0.004615384615383911
INHBA	20.1160088826642	-0.004615384615383911
KLF4	9.0134649639082	0.035384615384616125
TNFRSF1B	19.6538956358044	-0.004615384615383911
DUSP6	21.0428200504225	-0.004615384615383911
EREG	6.91257012729908	0.035384615384616125
BTC	7.78740903526537	0.035384615384616125
ALDH1A3	21.3612901666528	-0.004615384615383911
ADAM8	20.1154875517826	-0.004615384615383911
ANGPTL4	20.3289235182662	-0.004615384615383911
ADGRL4	21.639733816147	-0.004615384615383911
TRIB1	20.9288872199372	-0.004615384615383911
BIRC3	20.9620501791495	-0.004615384615383911
