Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	20.7220571775251	-0.009057971014492683
CDKN1A	16.8815902836465	0.034420289855072506
GCH1	18.6339321864499	-0.009057971014492683
TNFRSF12A	20.1832382954939	-0.009057971014492683
GADD45A	18.713196691098	-0.009057971014492683
SLC20A1	18.4753548306321	-0.0024505811887509665
ENO2	20.9364261703561	-0.009057971014492683
SAT1	20.5787123675717	-0.009057971014492683
CDC25B	21.3756898361516	-0.007671679508309381
EREG	6.91257012729908	0.034420289855072506
CASP9	15.5823843269275	0.034420289855072506
DNAJA1	20.5442363707143	-0.009057971014492683
ISG20	19.197511689552	-0.009057971014492683
CASP7	19.9370992783256	-0.009057971014492683
WEE1	6.41756559293697	0.034420289855072506
KRT18	21.0206197373089	-0.009057971014492683
CCND1	7.66499216378461	0.034420289855072506
DDIT3	21.1809337040347	-0.009057971014492683
IRF1	19.2361716863104	-0.009057971014492683
HMOX1	21.3424188400032	-0.009057971014492683
CD14	19.629453525487	-0.009057971014492683
TIMP1	20.7984459235326	-0.009057971014492683
SQSTM1	20.4091059247663	-0.009057971014492683
BIRC3	20.9620501791495	-0.009057971014492683
