Item ID	Item value	Change in Kuiper test statistic when item removed
IFNAR2	21.379185162413	-0.0039525691699603405
LYN	22.4489355102488	0.029263223180885367
SRGN	19.6229225408931	-0.0039525691699603405
AARS1	21.5105800422065	-0.0039525691699603405
IL4R	20.1308711911321	-0.0039525691699603405
CSF1	20.699624982443	-0.0039525691699603405
UBE2D1	20.8185501036191	-0.0039525691699603405
IL16	7.84623957103321	0.041501976284585185
INHBA	20.1160088826642	-0.0039525691699603405
THY1	20.2203645009273	-0.0039525691699603405
ETS1	21.6517564938285	-0.0039525691699603405
HIF1A	18.8075530404979	-0.0039525691699603405
EREG	6.91257012729908	0.041501976284585185
ICAM1	19.7730924353629	-0.0039525691699603405
FGR	20.8546173725929	-0.0039525691699603405
PTPRC	21.4171673329702	-0.0039525691699603405
BCL3	19.0184707732378	-0.0039525691699603405
IRF7	18.6033574065473	0.0045555822446480265
CCL2	20.348660443411	-0.0039525691699603405
HCLS1	20.7273564593285	-0.0039525691699603405
CCL19	20.5912111483622	-0.0039525691699603405
TIMP1	20.7984459235326	-0.0039525691699603405
BCAT1	21.6354528836524	-0.0039525691699603405
