Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	1.1102230246251565E-16
NOP56	20.8129607023937	1.1102230246251565E-16
NOP14	20.5112156002529	1.1102230246251565E-16
XBP1	20.5145258071193	1.1102230246251565E-16
HSPA5	21.9439316509909	1.1102230246251565E-16
NFYA	20.6383889141865	1.1102230246251565E-16
NOLC1	19.7513420718612	1.1102230246251565E-16
HSP90B1	21.9906047099973	1.1102230246251565E-16
RRP9	20.7195628138695	1.1102230246251565E-16
VEGFA	19.4548295767688	1.1102230246251565E-16
SLC7A5	18.0156026444515	1.1102230246251565E-16
TUBB2A	17.7134187409923	0.012590995977466823
BAG3	19.6167673626059	1.1102230246251565E-16
MTHFD2	20.4008429145941	1.1102230246251565E-16
STC2	18.4386022973019	1.1102230246251565E-16
DDIT4	21.1716005161552	1.1102230246251565E-16
CCL2	20.348660443411	1.1102230246251565E-16
DNAJB9	20.1272763058404	1.1102230246251565E-16
NABP1	20.060669079757	1.1102230246251565E-16
SRPRB	20.4204848296112	1.1102230246251565E-16
HYOU1	21.4461674611596	1.1102230246251565E-16
CALR	22.4803487397695	0.020406001240508398
TARS1	20.5203604862361	1.1102230246251565E-16
