gene_id	gene_name	abs_amp_EXPOSED	abs_amp_PROTECTED	rel_amp_EXPOSED	rel_amp_PROTECTED	phase_rad_EXPOSED	phase_rad_PROTECTED	phase_hour_EXPOSED	phase_hour_PROTECTED	average_mesor_EXPOSED	average_mesor_PROTECTED	p_EXPOSED	p_PROTECTED	bh_q_EXPOSED	bh_q_PROTECTED
ENSG00000023445	BIRC3	2.89964231656061	2.41481727393155	0.223467781357771	0.212408859094396	0.775462923531707	0.774260911481737	2.96205017914953	2.95745883132372	12.9756616320376	11.3687220214218	0.000742551578940665	0.000928398209133882	0.00388275083478785	0.0035342045378842
ENSG00000036448	MYOM2	2.93905370760088	3.42080150309004	0.362030547397425	0.400623311831997	-2.55343550066823	-3.10370000466673	14.2465948368557	12.1447392571908	8.1182478349665	8.53869807886909	3.93827437152793e-08	1.09242292269621e-05	5.13205168537206e-06	0.00010593784034949
ENSG00000037897	METTL1	3.61266594358827	6.47681584445275	0.330572393738751	0.527538009595729	0.68427831507915	1.04417876478558	2.61375063109056	3.98846908529314	10.9285167546184	12.2774392112829	0.000145676901178791	6.94517047326748e-07	0.00116830564330537	1.33037283754972e-05
ENSG00000044574	HSPA5	150.85005246986	67.5710985333449	0.462870213304626	0.228755582260359	1.03251889175111	1.01456457962331	3.94393165099091	3.87535123039201	325.901404181699	295.385572083826	0.000764830862683665	0.000177132361471595	0.00396929075677402	0.000942413685969392
ENSG00000048162	NOP16	5.39708051254872	6.92972574896988	0.201533488026587	0.250431770889397	0.756374419206471	1.0470974251973	2.88913746347931	3.99961754685473	26.7800679946388	27.6711126721633	0.000486917959777655	0.00199637419155226	0.00283489910195478	0.00649876860946182
ENSG00000049246	PER3	23.2090749928867	21.1323690275942	0.428589338387971	0.407009411578521	2.64448959448889	2.96275160963976	10.1012061820317	11.3168775318633	54.1522453175847	51.9210819858825	1.00733685557096e-10	1.74230149496995e-07	3.14062448145635e-07	4.64278674012186e-06
ENSG00000050405	LIMA1	38.2216654957932	36.4035867572993	0.271966171392344	0.250395085037514	0.787815036549231	0.894207830163539	3.00923177541438	3.41562231172813	140.538307761276	145.38458992454	1.89685951284301e-06	0.00225172587615097	5.87579426346223e-05	0.00714448528650552
ENSG00000052749	RRP12	11.7384546857544	12.8592208361696	0.240944322517694	0.275063282453042	0.430568347646752	0.783153204248437	1.64464994080537	2.99142488770549	48.7185361460111	46.7500450132413	0.00120074655787857	0.00185494262910496	0.0055420097421553	0.00614912002327697
ENSG00000054967	RELT	2.76138854325328	2.75580521305544	0.285261262666346	0.330462121209818	-0.0587911771460643	-0.817313425115881	23.7754342451283	20.8780926800986	9.68020865308699	8.33924687938958	0.0133925092496162	0.0018757044722434	0.0351913153923227	0.00619161208929261
ENSG00000062038	CDH3	14.5138235080346	23.2126569581848	0.226887006515084	0.336848408758723	0.835068749238973	0.841541055726469	3.18972766231078	3.21445005200735	63.9693904510558	68.9112857730953	8.69899715266566e-05	0.000255838653626919	0.00081262317221643	0.00125365966576868
ENSG00000062716	VMP1	19.5867883530073	16.8146828501064	0.245380266883774	0.227911322006069	0.589363791217462	0.770411082209078	2.25120385563933	2.94275356671243	79.822182124713	73.7773038307355	2.89856920653776e-06	1.02398843035271e-06	7.77377560746933e-05	1.76383421476916e-05
ENSG00000064195	DLX3	16.1213826138439	18.0994919672207	0.320313351991998	0.327054205044662	-1.78828968481212	-1.86208142807216	17.1692365675657	16.8873728707848	50.3300362397838	55.3409547654311	8.98991536317849e-05	2.4807959014416e-05	0.000829239900105021	0.000198575132778422
ENSG00000064932	SBNO2	43.9911578853832	29.3882435713899	0.284587046044004	0.229428760742201	0.427440093521999	0.115750067042711	1.63270089023252	0.442132687993576	154.578918812001	128.093110368199	0.000761591327958334	0.0087587870532257	0.00395577070011178	0.0215530452527186
ENSG00000065911	MTHFD2	6.17139687924156	9.83854826550439	0.214137803868212	0.336015098657619	0.628539205242667	1.12912889021633	2.40084291459412	4.31295466237907	28.819744892124	29.2800779036698	0.00190362787334014	8.83569771723383e-05	0.00787859802248296	0.000542273554289484
ENSG00000066697	MSANTD3	2.75452913637743	2.7840501885137	0.216408144411191	0.215043696286359	1.02233065957863	1.24306716965325	3.90501547071207	4.74816683149358	12.7283986648101	12.9464394287865	1.38502881579464e-06	6.85918649692729e-07	4.78467987860801e-05	1.32007584572809e-05
ENSG00000067057	PFKP	26.0029030225572	24.3241248545643	0.256422223771513	0.255921683716723	0.454046718383727	0.507949191618142	1.73433071101017	1.94022299245343	101.40658886777	95.0451892208103	0.00031049252034237	0.00261381711964484	0.00202365622223481	0.0080287963790864
ENSG00000069020	MAST4	25.2554061629078	28.9744922161192	0.235779778680489	0.268965736297306	-0.892422582288104	-1.06792491040985	20.5911968328483	19.9208273197753	107.114385738448	107.725588452247	0.00848669617323943	0.000259157269397983	0.0244231471217633	0.00126667949148823
ENSG00000069399	BCL3	23.4736851346639	15.6044876873467	0.469530963839945	0.403469811322103	0.266635024924978	-0.110036886895854	1.01847077323778	23.5796900526739	49.9939023034606	38.6757255424226	0.00042550401160248	0.00238398476498843	0.00256226969034019	0.00745316470397863
ENSG00000069869	NEDD4	6.32064771764996	8.55026457348041	0.205007501782317	0.280925083041509	1.01134964341456	0.978280926241416	3.86307107864765	3.73675788345214	30.8312996485437	30.4361023263168	4.82668599613931e-05	3.69828441233415e-07	0.000525249572930657	8.34101196902564e-06
ENSG00000070495	JMJD6	4.86167398147997	5.56954306181756	0.249285095448007	0.31640441740429	0.251894631612862	-0.251322859030541	0.962166618227977	23.0400173921592	19.502465531454	17.6026084196574	0.00336787291210474	2.62793380134096e-05	0.0120311495522367	0.000207830433682441
ENSG00000072401	UBE2D1	2.11537532659674	3.09087265884778	0.212197381853327	0.299239224585896	0.737894691608698	0.688731742193144	2.81855010361905	2.63076146962396	9.96890398986599	10.3291026205709	6.95899991934472e-06	1.26108157654762e-08	0.000139976916119594	6.95882669961301e-07
ENSG00000073067	CYP2W1	3.39657038263193	3.77130425825994	0.267245724859718	0.210489785322444	-2.03619021750435	-2.14753330164984	16.2223262834117	15.7970270301113	12.7095405713781	17.9168041455445	0.00161088943494477	0.00801693327850515	0.00694666788854631	0.020056182120983
ENSG00000074800	ENO1	183.698092791153	207.432860704793	0.2774579273633	0.312267107532332	0.745969221990656	0.875318744079868	2.84939253778148	3.34347131763121	662.075488478011	664.280213001031	4.79758570581509e-08	4.36647000080307e-06	5.54203351431883e-06	5.35439993903786e-05
ENSG00000075618	FSCN1	36.5498182034008	78.6511331374022	0.259335158776293	0.536592225329459	0.755212269563807	0.758967252697344	2.88469837883349	2.89904135787979	140.936610276315	146.575238001467	0.000190772304749175	3.2526756043732e-05	0.00142377104280488	0.000245545505218754
ENSG00000075702	WDR62	1.86951767452607	2.35893734045937	0.204977289058819	0.216745678418028	-1.91457024016079	-1.82272211129207	16.6868803771626	17.0377143865193	9.1206088396925	10.8834342519614	2.31247398080278e-05	3.64351376921306e-05	0.000316910582577928	0.000266031968476909
ENSG00000076604	TRAF4	6.53780202986425	5.63035461361408	0.216125835202049	0.214731901259682	0.351400162031486	-0.223490904096997	1.3422497469745	23.1463276290453	30.249979248211	26.2203919426258	0.00177634445920002	0.00728919192954065	0.00749671463644112	0.0185631024205231
ENSG00000077150	NFKB2	17.1036933933995	11.8570375198897	0.340079487431978	0.283043298746022	0.287480234713677	0.0635968777289626	1.0980936095016	0.242922178938607	50.2932226890647	41.8912497572646	5.94516133011041e-06	0.00033145836783099	0.000125987712594034	0.00153210426435148
ENSG00000077238	IL4R	23.5917929273319	23.4339932935422	0.377974183064749	0.465875184378985	0.557860773317219	0.853045470357193	2.13087119113206	3.25839367894795	62.4164135657132	50.3010121150366	3.29680195152017e-05	7.33686062977766e-06	0.000404745857180608	7.86065196855302e-05
ENSG00000078237	TIGAR	3.34488443790683	4.64615991983745	0.285833399783402	0.392821007827084	0.39938059544988	0.894749208360652	1.52552150257999	3.41769022411579	11.702216887325	11.8276767974758	0.000525511679570595	0.000802969711513583	0.00300350877906732	0.00315495755270507
ENSG00000078269	SYNJ2	5.29148574958352	4.98775511964492	0.220858972875763	0.247161017821586	0.988494971815155	0.97714376134452	3.77577266366078	3.7324142335053	23.9586632170026	20.180185223405	0.000327965429849086	0.00955167964328188	0.00211810299101396	0.023120923298014
ENSG00000080608	PUM3	6.90399535428522	10.07068520237	0.225979019040265	0.327168948228711	0.538074090273731	0.880630905368562	2.05529162920174	3.36376227909355	30.5514882912871	30.7812989493426	5.43598480801917e-05	9.04088235805979e-07	0.000575485284726715	1.61300205847444e-05
ENSG00000082212	ME2	4.70243653511701	9.55628561224577	0.212338782417175	0.375840417184049	1.00564789333216	1.28835567794944	3.84129199761034	4.92115619054794	22.1459145690979	25.4264447763372	1.7115071239427e-05	5.59135324025072e-10	0.000256249246195228	8.93971362297009e-08
ENSG00000086061	DNAJA1	27.7481746716869	43.6067926462702	0.240952149048506	0.388312677466204	0.666079524269342	0.820405778963991	2.54423637071433	3.13371924151863	115.160519552373	112.298143163419	4.27553305109578e-06	6.93738444308982e-12	0.000103597256975727	5.46966375663517e-09
ENSG00000086189	DIMT1	4.65505887184439	5.15442710259753	0.221091076627263	0.240076074985246	0.73643539719134	1.03294619527461	2.81297600954028	3.94556383022207	21.0549378240731	21.4699740609901	1.98115332664381e-06	7.01826240787218e-05	6.01142655391119e-05	0.000451256574808062
ENSG00000086712	TXLNG	4.51651084792675	4.86148156342069	0.212221757758303	0.239915309118522	0.587621065172634	0.498311115948836	2.24454713249159	1.9034082552215	21.2820348659564	20.2633236756852	0.000179107173527789	0.00377007473998452	0.00135755225645836	0.0107614104102419
ENSG00000087903	RFX2	6.61270567220085	16.9226090911018	0.266017347941062	0.599971692890084	-2.37809333444936	-2.45745275943554	14.9163525765239	14.6132219021044	24.8581745641113	28.2056791872714	0.00685974384918524	7.55762009560664e-08	0.0207087546703435	2.44173782933447e-06
ENSG00000088538	DOCK3	2.75427454881268	2.59959900057569	0.208385819228098	0.250931643269285	-2.43123793021958	-2.6069935720432	14.7133551737531	14.0420180736127	13.2171879977969	10.3597894897056	2.08010070220425e-08	5.81548537253241e-08	3.50553187259314e-06	2.02808530189968e-06
ENSG00000090520	DNAJB11	10.3805285093468	9.97950001482255	0.255833209934175	0.244728686094489	0.907653556933465	1.00205794000774	3.46698120482165	3.82757938600114	40.5753753080675	40.7778106199184	2.3906676343588e-06	2.57626322460006e-06	6.77264027330931e-05	3.57779272538835e-05
ENSG00000090861	AARS1	16.0586271197019	24.8545702805998	0.20165817351101	0.312338226747302	0.919067705869583	1.09073022761538	3.51058004220653	4.16628257531365	79.632909691236	79.5758192630979	7.32836756083903e-05	2.60622944786147e-05	0.000711222349036759	0.000206363729804955
ENSG00000091128	LAMB4	20.1352667623762	32.0696861231526	0.326021424017981	0.374812781236153	-2.29917233417984	-2.20884076863839	15.2178085918835	15.5628497560392	61.760563199263	85.5618797667065	2.8351228379012e-08	2.99631571390707e-08	4.31180694042266e-06	1.2624004482478e-06
ENSG00000091879	ANGPT2	2.87312740684655	1.97583182759513	0.390933184631611	0.298072752009893	0.965715256160637	1.24973907132826	3.68876055929331	4.77365161864722	7.34940782669548	6.62868985599042	8.71253733227126e-05	0.00926960938431146	0.000813278840349961	0.0225387597254335
ENSG00000095209	TMEM38B	2.60163972766192	3.07912462325752	0.284917401239948	0.314494722158057	0.893432512819968	0.984886012252242	3.41266081762346	3.76198745356822	9.13120685623167	9.79070364719835	6.82057691250361e-06	2.17474552135187e-07	0.000138111935750949	5.54626817930045e-06
ENSG00000095380	NANS	10.1387564762522	9.25926966758267	0.312013809303529	0.321162830016977	0.690199738445616	1.045614753321	2.63636880226447	3.99395415746039	32.4945761179086	28.8304523505825	8.76871512219889e-07	1.05034656935759e-05	3.63304472720739e-05	0.000102816892201401
ENSG00000096060	FKBP5	40.15606214317	51.0466270238681	0.537542698692502	0.573218425169717	-3.10537415481765	-2.89455265703398	12.1383444746629	12.9436232782383	74.7030184594526	89.0526626194096	4.22195652914677e-08	4.63320857718593e-10	5.31838584595853e-06	7.70409922214476e-08
ENSG00000099260	PALMD	25.8783232414481	38.3219682018585	0.244072001882614	0.348637446342921	-2.49761852937389	-2.51987270645948	14.4597999622136	14.3747952673109	106.027414213181	109.919254525989	1.02612307642036e-06	3.80171777050601e-06	3.93747104185794e-05	4.79385463255616e-05
ENSG00000099377	HSD3B7	1.69651773342897	1.39358367981154	0.237496999869032	0.201900249532801	0.684677034487136	1.1996696570717	2.61527362704307	4.58240054400769	7.14332279719117	6.90233758024721	2.9515844438694e-07	0.0184909306707329	1.79557119997538e-05	0.0397039249990892
ENSG00000099625	CBARP	4.39511524804964	4.96790600512727	0.252390329706316	0.303357432758134	-1.64577325934472	-1.40092249320141	17.7136092136039	18.648870247641	17.4139605632429	16.3764110210155	0.000109405003344656	3.40284269339427e-05	0.000956472770676227	0.000254897516668411
ENSG00000100292	HMOX1	37.6774318572871	16.688586847476	0.436191943384998	0.250158785397907	0.875043206081192	1.32604440142368	3.34241884000324	5.06511650990189	86.378101266377	66.7119758393889	0.000781891487909051	0.00383514303094049	0.00403599699739808	0.0109190778212069
ENSG00000100297	MCM5	6.56153985647045	7.04611122082872	0.212053280765588	0.21367890756251	-2.77845728250074	-3.08346847536876	13.387074943688	12.2220180066487	30.9428829998807	32.9752304577252	2.53933516558905e-05	4.33327713505479e-05	0.00033905833886575	0.000307221712059512
ENSG00000100336	APOL4	3.02287051990274	2.59851194253859	0.233670454450921	0.30496651767785	0.731705237884357	1.10205807448913	2.79490813189264	4.20955176310275	12.936468699074	8.5206466674598	0.00661379264670164	6.03141664094582e-05	0.0202009816549146	0.000399278787238193
ENSG00000100767	PAPLN	8.2408470360116	6.98724677630275	0.258670525518019	0.250709449934861	-2.33832614350059	-2.29424030733427	15.068252056821	15.23664754673	31.8584694545632	27.8698979161662	1.64097155126658e-07	1.80166504518271e-07	1.27109044818916e-05	4.73727302195161e-06
ENSG00000101057	MYBL2	1.92191333367978	2.10466917667986	0.265885033504587	0.289623621731811	-2.35550309056802	-2.69298281886128	15.0026409520287	13.7135633452003	7.22836222989824	7.2669113247564	1.01709077262898e-06	6.56020585898281e-05	3.93747104185794e-05	0.000427665066740066
ENSG00000101224	CDC25B	12.7305348015995	12.3320003707259	0.317142897504156	0.315079787509638	0.883753532504304	0.717994897543694	3.37568983615162	2.74253848941211	40.1413208423898	39.1392937903027	2.55009708829693e-10	7.99852641472658e-07	3.97528259851888e-07	1.4647521720713e-05
ENSG00000101361	NOP56	16.8945535660387	26.2046849500179	0.222682323922306	0.31878041581539	0.736431389789748	1.1030089566182	2.81296070239374	4.2131838652901	75.8684087199179	82.2029323319328	0.000122567166908013	0.000126074542966927	0.00103244233783669	0.000716298690360159
ENSG00000101412	E2F1	2.40349039792531	2.52938135223955	0.323175918468259	0.310127428344456	-2.40457681146203	-2.45344474701492	14.8151931458801	14.6285313818335	7.43709620852018	8.15594210980329	6.21656589256108e-08	4.35505105560603e-07	6.4605661038441e-06	9.36606007927819e-06
ENSG00000102144	PGK1	63.0001377306723	76.0548725879973	0.233780630698711	0.260189700862359	0.787726950116764	0.949308674268026	3.00889531002686	3.62609203271449	269.483992503489	292.305469186233	3.26586613777287e-07	0.000214195772751209	1.92116116057384e-05	0.00109208318968942
ENSG00000102265	TIMP1	39.3222633117586	23.2781701572766	0.539443769449863	0.455276054884274	0.732631429569871	1.27673848435992	2.79844592353264	4.87678177971686	72.8940911707264	51.129792370024	1.88782730841616e-06	0.00442541188985147	5.87579426346223e-05	0.0122697447039434
ENSG00000102554	KLF5	85.3120184440021	113.447763481561	0.213740407046985	0.207097831104597	-2.49306729467784	-2.93182089205738	14.4771843981908	12.8012691064555	399.138467183926	547.797931424319	3.94191005546039e-05	0.000408588129418469	0.000456025605766666	0.0018172263059835
ENSG00000102802	MEDAG	46.9312032103165	11.6536092100897	0.750911993629065	0.550302889251858	0.621776307150237	0.840525102524311	2.37501054672924	3.21056939662959	62.4989394343055	21.1767181995589	0.000310478140501749	0.0138253434002137	0.00202365622223481	0.031268744567295
ENSG00000102934	PLLP	13.3595006756834	17.7102972687031	0.25709277413578	0.277090868993605	-2.24980384181013	-2.28023168090614	15.4063823421307	15.2901565581371	51.9637345724379	63.9151240639109	1.78227501255561e-06	1.64452726167953e-06	5.67008971468903e-05	2.55403480453368e-05
ENSG00000103044	HAS3	18.0439041304268	28.0329848389494	0.686961367403973	0.828504465243293	0.591229495059347	0.620273013286166	2.25833031937009	2.36926838714396	26.2662574441628	33.8356472595684	6.39099490592851e-05	0.000197364445395975	0.000641207542009931	0.00102623091965809
ENSG00000103196	CRISPLD2	57.4402803735405	22.2959073876001	0.506419558402634	0.381183162104272	-0.0155565827518547	-0.220260879398281	23.9405782309782	23.1586654145759	113.42429300069	58.4913228184542	0.00466133226063852	0.00416357072172539	0.0155182793973366	0.0116787877801703
ENSG00000103319	EEF2K	61.059384670786	78.6221768329022	0.318473108661889	0.326508066599621	-2.71332194205784	-2.10771396983924	13.635873617323	15.9491256738298	191.725401643284	240.797042632678	4.50855993078456e-09	3.01411429989883e-07	1.5027954350521e-06	7.07891138117483e-06
ENSG00000104635	SLC39A14	39.3134782635031	17.9725697693679	0.62943096975803	0.478379618936808	0.462400957648184	0.806792333355311	1.76624155440323	3.08171970965141	62.4587606145536	37.5696811860666	0.000100866775078474	3.53506837538771e-06	0.000901081340976824	4.54579882971315e-05
ENSG00000104689	TNFRSF10A	2.91053940487938	2.94027274066841	0.271863892389623	0.265914734099569	0.284355250399228	0.383970233255862	1.0861570486841	1.46665825494764	10.7058696883076	11.0572012890698	0.00425678741330313	0.0145957924430808	0.0144728451012277	0.0327489029643017
ENSG00000104856	RELB	7.02153329828994	3.86155166039242	0.346316776132858	0.206787426550207	0.439049944428063	0.160054458394081	1.67704725407876	0.611362997215537	20.2748864109207	18.6740157504444	1.23535483421218e-06	0.00128612552396085	4.39052744808147e-05	0.00458789227955257
ENSG00000105559	PLEKHA4	14.3707978922385	8.81569910374208	0.268589135593877	0.259911655993368	0.95334710256939	1.08343143315682	3.64151769255011	4.13840323411307	53.5047624337568	33.9180598501786	1.46243032891711e-06	7.0439863122243e-05	4.99670373477405e-05	0.000451648088944726
ENSG00000105613	MAST1	1.31674805094721	1.8705937103924	0.213662416586077	0.264811176092503	-0.966047015928896	-1.12694135438368	20.3099722117378	19.6954011090039	6.16274996785288	7.06387750696356	0.00029144570512301	8.77948614564927e-06	0.00193433708812616	8.99662873643321e-05
ENSG00000105835	NAMPT	86.8244901120653	35.6716589107846	0.528296660641623	0.331095144639912	0.397921144416232	0.263500530421722	1.51994681027106	1.00649788617488	164.347982072451	107.738393293505	0.00216316614389462	0.0217668961489553	0.00864642467324034	0.0452877814270306
ENSG00000105880	DLX5	5.94018473537206	5.68550111929775	0.306001686779863	0.294581711615201	-1.5254952210868	-0.929196179640279	18.1730374776233	20.4507320377955	19.412261409021	19.3002514926129	0.000852313303555966	0.00151261919394733	0.00431029976019727	0.00521738675620729
ENSG00000105976	MET	11.6771456213611	16.8090540384564	0.304208222476957	0.393195955430924	0.420546198688974	0.719872429784302	1.60636815167656	2.74971013429788	38.3853714613043	42.7498141989647	0.000704661174421589	0.00032545523387009	0.00374428185181578	0.00150995246339059
ENSG00000106123	EPHB6	103.452992721365	104.76215796744	0.353371524562802	0.307938337994533	-2.44367116801784	-2.41678586627638	14.6658637036516	14.7685579916997	292.759844895139	340.204986003725	2.26011454502943e-10	1.62385550371443e-05	3.97528259851888e-07	0.000143726770665881
ENSG00000106366	SERPINE1	8.94393694046198	4.9770154392715	0.790564170354899	0.587562878641354	1.04398425013266	0.699115827645984	3.98772609404878	2.67042575432736	11.3133598458515	8.47060905341749	0.0028485048103485	0.0121192542728227	0.0105914440935767	0.0280667075276458
ENSG00000106714	CNTNAP3	10.6189717863026	16.1266075887304	0.509938280996137	0.619503184797766	-2.45179576504958	-2.1634438548273	14.634830028974	15.7362531936588	20.8240333821557	26.0315168419914	1.88552556439613e-08	2.32836594285235e-08	3.29852303092428e-06	1.05206708961274e-06
ENSG00000107815	TWNK	4.10553292081317	6.8502448750626	0.205171534344586	0.332432600445953	0.75757050086166	0.891147222122473	2.89370615886567	3.40393165016167	20.0102462260574	20.6064172583348	1.66146646648196e-05	3.25667534897736e-06	0.000253302546497512	4.29214652944016e-05
ENSG00000107833	NPM3	3.19290737034942	6.6196968413606	0.218891937703818	0.427966073191214	1.02454281932333	1.27408475797119	3.91346529851074	4.86664529157973	14.5866832915049	15.4678075110008	0.000279044843356943	1.21628947276101e-08	0.00188011990608213	6.74148711769005e-07
ENSG00000108106	UBE2S	2.94249131233581	3.77002646938919	0.225840027391662	0.329974681351638	0.528994914227791	0.563836647544952	2.02061173127583	2.1536973492754	13.0290956227738	11.4251992120924	0.000122918441549544	1.1597364728656e-09	0.00103365872189101	1.52242879506388e-07
ENSG00000108602	ALDH3A1	14.9862601854846	13.1390447400498	0.326315243459566	0.277095651849803	-2.21314682646979	-2.2011142961729	15.5464018267006	15.5923627068923	45.9257128983664	47.4170007805525	3.19901229823361e-07	2.23103799706873e-06	1.8907527190176e-05	3.18708761299475e-05
ENSG00000108691	CCL2	17.8771980721256	10.0500264237862	0.621506392267601	0.534616480742883	0.614877866233083	0.42466234610458	2.34866044341102	1.62209067666108	28.7643028206027	18.7985720339579	0.0045547778068199	0.00405690265826309	0.0152326720377718	0.0114465233147509
ENSG00000108829	LRRC59	21.3826649522343	21.1329929343053	0.340205700875399	0.35083637854289	0.627214350894955	1.15990153972838	2.39578234375456	4.43049752514415	62.8521653141425	60.2360365879838	2.70104697584633e-07	6.34774481054122e-05	1.703577037704e-05	0.000415820787071505
ENSG00000109814	UGDH	17.1052850919241	11.9290656427267	0.508308938315167	0.449538469218413	0.994688150916213	1.08693873762261	3.79942886527806	4.15180015033688	33.6513560997393	26.5362509764004	3.52565336770723e-05	1.44999413032707e-07	0.000422773299506508	4.08191349871534e-06
ENSG00000109906	ZBTB16	13.7301891405638	15.4366695084216	1.09006077542103	1.13285708332986	-2.9995583388621	-2.82206293498178	12.542531118662	13.2205136203494	12.5958014912156	13.6263168016286	6.70467096753967e-10	2.47077707152816e-12	5.57426344241248e-07	3.08130608590276e-09
ENSG00000109944	JHY	1.14131909176575	1.79190416842898	0.216054438036487	0.322294366870693	-2.56310327803848	-2.57347670734482	14.2096666474832	14.1700430662612	5.28255333303083	5.55983707015242	1.1228766806203e-05	7.22537033259836e-07	0.000191988360140918	1.35908889016341e-05
ENSG00000109971	HSPA8	72.1528795667612	188.519835131616	0.215642598649341	0.526558656967378	1.39728242494602	1.45850462141834	5.33722571581413	5.57107728050645	334.594741570936	358.022477908468	0.0117918940968155	9.46849527065686e-08	0.0317479946635117	2.90620456724908e-06
ENSG00000110172	CHORDC1	5.15202952462775	7.9515396052112	0.212565349767648	0.347973282054267	0.436910903909087	0.52110469713832	1.6688767211491	1.99047332203125	24.23739113764	22.8510061412449	0.000195279881194249	8.38085147596269e-07	0.00144530290704658	1.52005234877426e-05
ENSG00000110218	PANX1	9.4523497264652	9.50088034779295	0.311189168720546	0.315110595535164	0.349257917375464	0.655587461532378	1.33406697514286	2.5041596431667	30.3749316382975	30.150939011293	0.00226745685106242	0.00293743969424518	0.00893942126799236	0.00881019971787677
ENSG00000110455	ACCS	4.54900397425875	6.0541972645408	0.219046510346227	0.319748620573576	-2.58056030638708	-2.48850859042696	14.1429857110023	14.4945973657657	20.7672971693023	18.9342404470129	0.000108114319252948	3.64249254693381e-06	0.000949506569194505	4.63999229344347e-05
ENSG00000110693	SOX6	5.35572618757133	7.81726382699263	0.218622718790097	0.258924622016828	-2.460240611369	-2.73724308169416	14.6025730921247	13.5445015945028	24.4975737984186	30.1912725259653	0.000432686841426487	6.78590927631241e-05	0.00259549668082238	0.0004393929106173
ENSG00000110697	PITPNM1	6.44126209242338	6.79363974762393	0.261503077634248	0.3113582348998	0.429738441092001	0.594667176751367	1.64147993127353	2.27146129618757	24.6316875147162	21.8193674877757	6.08142796616555e-07	4.5144873040224e-05	2.86194294966229e-05	0.000316293096452041
ENSG00000110723	EXPH5	21.063682800021	28.9611116903192	0.201104999254718	0.236343227429122	-1.89668339600494	-2.06428064106888	16.7552030890918	16.1150287690796	104.739727396542	122.538360863353	0.00304138458134362	0.000392794547283406	0.0111753409292682	0.00175953333303569
ENSG00000111199	TRPV4	3.43720814571954	3.56029592424482	0.215603825420747	0.261050169431069	-2.2115289595305	-1.83494887102974	15.5525816231963	16.9910116045134	15.9422410015772	13.6383589867193	1.89673155738743e-05	1.07023024682858e-06	0.000274409968122722	1.82085148815815e-05
