Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	-0.0053763440860209455
CDKN1A	16.8815902836465	0.02795698924731238
TFRC	19.5502109448897	0.02795698924731238
FGL2	19.9211743739238	-0.0032639201690870534
PIK3R3	21.6900823429945	-0.0053763440860209455
PLOD2	21.5797209680802	-0.0053763440860209455
ENO1	20.8493925377815	-0.0053763440860209455
HSP90B1	21.9906047099973	-0.0053763440860209455
HSPD1	21.0585845024005	-0.0053763440860209455
RRP9	20.7195628138695	-0.0053763440860209455
LDHA	20.0811353526098	-0.0053763440860209455
PNP	20.0387532352374	-0.0053763440860209455
NFIL3	16.1605924123115	0.02795698924731238
NAMPT	19.5199468102711	0.02795698924731238
PGK1	21.0088953100269	-0.0053763440860209455
SERPINH1	21.364874580332	-0.0053763440860209455
XBP1	20.5145258071193	-0.0053763440860209455
SDF2L1	21.9315986238908	-0.0053763440860209455
TPI1	20.5357899699958	-0.0053763440860209455
HSPA5	21.9439316509909	-0.0053763440860209455
PNO1	20.2071612421709	-0.0053763440860209455
TXNRD1	20.3751635876338	-0.0053763440860209455
HSPE1	21.0068650583645	-0.0053763440860209455
SLC7A5	18.0156026444515	0.02795698924731238
P4HA1	19.8183035916746	0.011809477611078312
MTHFD2	20.4008429145941	-0.0053763440860209455
DDIT3	21.1809337040347	-0.0053763440860209455
DDIT4	21.1716005161552	-0.0053763440860209455
CALR	22.4803487397695	0.009661249898940905
BCAT1	21.6354528836524	-0.0053763440860209455
SQSTM1	20.4091059247663	-0.0053763440860209455
