Item ID	Item value	Change in Kuiper test statistic when item removed
NOP56	20.8129607023937	-0.009523809523809768
NOP16	20.8891374634793	-0.009523809523809768
NIP7	20.42940497348	-0.009523809523809768
PUS1	20.8088624060177	-0.009523809523809768
NOP2	19.9547959387366	-0.009523809523809768
NOLC1	19.7513420718612	-0.009523809523809768
HSPE1	21.0068650583645	-0.009523809523809768
PPRC1	18.3694644131399	0.061904761904761685
BYSL	19.5368378158149	0.00981023988542784
HSPD1	21.0585845024005	0.009810239885426952
RRP9	20.7195628138695	-0.009523809523809768
SRM	19.8296463586984	-0.009523809523809768
NDUFAF4	20.7642236011413	-0.009523809523809768
MCM5	7.38707494368799	0.061904761904761685
RRP12	19.6446499408054	-0.009523809523809768
