gene_id,gene_name,rel_amp_PROTECTED,rel_amp_EXPOSED,abs_amp_PROTECTED,abs_amp_EXPOSED,phase_hour_PROTECTED,phase_hour_EXPOSED,average_mesor_PROTECTED,average_mesor_EXPOSED,p_PROTECTED,p_EXPOSED,bh_q_PROTECTED,bh_q_EXPOSED,differentially_rhythmic
ENSG00000007968,E2F2,0.0537993517811558,0.236497137314452,0.60877732798629,3.03035162447784,11.349266167436,15.9296619589901,11.3157000564368,12.8134812069569,0.725735888464989,0.000106410762512675,0.774751948728547,0.000941968322828124,TRUE
ENSG00000032219,ARID4A,0.238667975938439,0.0957746614271908,11.1051991189716,4.10300124361727,17.4838873019672,19.8367968437222,46.5299086536687,42.8401539872467,3.52451413466024e-05,0.20254943744827,0.000260084117002059,0.284651119497112,FALSE
ENSG00000053254,FOXN3,0.271517083317474,0.150209620221479,61.469032239948,29.4187438124249,15.3814761969048,15.2565035725423,226.391030313458,195.851262848864,1.33285238464667e-10,0.000710685537458563,3.32440041778573e-08,0.00376783992362236,TRUE
ENSG00000069399,BCL3,0.403469811322103,0.469530963839945,15.6044876873467,23.4736851346639,23.5796900526739,1.01847077323778,38.6757255424226,49.9939023034606,0.00238398476498843,0.00042550401160248,0.00745316470397863,0.00256226969034019,FALSE
ENSG00000075391,RASAL2,0.233103673217227,0.183081313741081,11.5330092903796,8.45404771624787,13.8296279948392,13.6725193206362,49.4758796856542,46.1764641267751,1.44539346601627e-09,7.52756871698122e-08,1.66902795506378e-07,7.45050075154546e-06,FALSE
ENSG00000080839,RBL1,0.228469253855975,0.148909265007689,2.00164675205628,1.16805666625042,10.2317243954929,12.390536238923,8.76112088726872,7.84408321530635,6.13391268131154e-05,0.0028173679773466,0.000405384340480319,0.0105227301723538,FALSE
ENSG00000097046,CDC7,0.282973726257255,0.075057196998648,1.98998553097689,0.52316472942215,4.75711919789262,5.69502434042154,7.03240388179277,6.97021405464387,3.84204072514435e-06,0.165601479276584,4.83496530278969e-05,0.243367434369347,TRUE
ENSG00000100297,MCM5,0.21367890756251,0.212053280765588,7.04611122082872,6.56153985647045,12.2220180066487,13.387074943688,32.9752304577252,30.9428829998807,4.33327713505479e-05,2.53933516558905e-05,0.000307221712059512,0.00033905833886575,FALSE
ENSG00000100462,PRMT5,0.246846848654479,0.12113293644042,14.3890806073065,7.14484473102413,3.35397128195268,1.68746155606755,58.2915305005473,58.9835014404887,2.43344078752513e-07,0.000383031154015543,6.03328828254987e-06,0.00236474332758804,TRUE
ENSG00000100644,HIF1A,0.150924207835917,0.237293482874909,14.0285022084092,25.3086117823333,21.6164190811653,0.807553040497903,92.9506433034309,106.655317608006,0.0142618331869338,0.000506005408264071,0.0321103667944126,0.00291877587717911,FALSE
ENSG00000100784,RPS6KA5,0.379995248137972,0.189970474727768,7.73947700849116,3.4219965959888,15.1764330623351,14.1306491016187,20.3672994502317,18.0133075989444,1.84839284295269e-06,0.000949023242657465,2.77058980101719e-05,0.00466138986182798,TRUE
ENSG00000101057,MYBL2,0.289623621731811,0.265885033504587,2.10466917667986,1.92191333367978,13.7135633452003,15.0026409520287,7.2669113247564,7.22836222989824,6.56020585898281e-05,1.01709077262898e-06,0.000427665066740066,3.93747104185794e-05,FALSE
ENSG00000101224,CDC25B,0.315079787509638,0.317142897504156,12.3320003707259,12.7305348015995,2.74253848941211,3.37568983615162,39.1392937903027,40.1413208423898,7.99852641472658e-07,2.55009708829693e-10,1.4647521720713e-05,3.97528259851888e-07,FALSE
ENSG00000101412,E2F1,0.310127428344456,0.323175918468259,2.52938135223955,2.40349039792531,14.6285313818335,14.8151931458801,8.15594210980329,7.43709620852018,4.35505105560603e-07,6.21656589256108e-08,9.36606007927819e-06,6.4605661038441e-06,FALSE
ENSG00000103257,SLC7A5,0.204411054998327,0.260415281518179,14.9817799257009,20.2566232874496,1.86941872763066,0.0156026444514982,73.2924152552488,77.7858471644089,0.270147754063163,0.0199929291426037,0.356622487659755,0.0478311362359103,FALSE
ENSG00000108106,UBE2S,0.329974681351638,0.225840027391662,3.77002646938919,2.94249131233581,2.1536973492754,2.02061173127583,11.4251992120924,13.0290956227738,1.1597364728656e-09,0.000122918441549544,1.52242879506388e-07,0.00103365872189101,FALSE
ENSG00000109971,HSPA8,0.526558656967378,0.215642598649341,188.519835131616,72.1528795667612,5.57107728050645,5.33722571581413,358.022477908468,334.594741570936,9.46849527065686e-08,0.0117918940968155,2.90620456724908e-06,0.0317479946635117,TRUE
ENSG00000110092,CCND1,0.174529817486953,0.219775306170953,61.3045574008711,64.1829353127971,12.5026856420513,13.6649921637846,351.255494812248,292.038884763842,1.36889746631375e-05,4.446335181228e-08,0.000125155501499868,5.3835190335043e-06,FALSE
ENSG00000111276,CDKN1B,0.223843254555653,0.109295690023554,20.368545666102,8.96498116229875,17.4053621366473,18.7393699910963,90.9946815531038,82.0250200201557,0.000245019617502231,0.0917568025049535,0.00121175448717711,0.15316784871442,FALSE
ENSG00000112029,FBXO5,0.237640084797497,0.128535313377899,1.38187662752323,0.738316015746357,2.31473649690367,1.65823294582892,5.81499804084309,5.7440713866366,2.98872371007446e-08,0.00132062769822275,1.2624004482478e-06,0.0059693903677187,FALSE
