gene_id,gene_name,rel_amp_PROTECTED,rel_amp_EXPOSED,abs_amp_PROTECTED,abs_amp_EXPOSED,phase_hour_PROTECTED,phase_hour_EXPOSED,average_mesor_PROTECTED,average_mesor_EXPOSED,p_PROTECTED,p_EXPOSED,bh_q_PROTECTED,bh_q_EXPOSED,differentially_rhythmic
ENSG00000025772,TOMM34,0.206598521378096,0.118169283741737,2.69538910171335,1.55350102105145,4.30096742715207,2.3729651519836,13.0465072244177,13.1464029556673,8.72893897903292e-07,0.000119583589265922,1.56406031619999e-05,0.00101583767361783,FALSE
ENSG00000033050,ABCF2,0.333127585560312,0.184520174509531,16.9182418742281,9.03843475287247,4.01396411556626,2.69647192421916,50.7860729869369,48.9834500584953,1.82299641091938e-06,0.000216288340788766,2.7502870035429e-05,0.00155735098035606,FALSE
ENSG00000033178,UBA6,0.222678225966881,0.18931174230879,6.88429504918753,5.92693804871315,3.27816298689251,2.72814991460179,30.9158877986186,31.3078205103918,0.000128012654736561,3.29742435165983e-05,0.000724011708489638,0.000404745857180608,FALSE
ENSG00000036672,USP2,0.201425049795118,0.169608920296282,5.8648570642012,5.27554767671691,17.2921376271883,16.5917269094844,29.1168207239701,31.1041876070038,0.00261030234081333,0.00597206435736375,0.00801997548467185,0.0186743193992787,FALSE
ENSG00000037897,METTL1,0.527538009595729,0.330572393738751,6.47681584445275,3.61266594358827,3.98846908529314,2.61375063109056,12.2774392112829,10.9285167546184,6.94517047326748e-07,0.000145676901178791,1.33037283754972e-05,0.00116830564330537,FALSE
ENSG00000048162,NOP16,0.250431770889397,0.201533488026587,6.92972574896988,5.39708051254872,3.99961754685473,2.88913746347931,27.6711126721633,26.7800679946388,0.00199637419155226,0.000486917959777655,0.00649876860946182,0.00283489910195478,FALSE
ENSG00000052749,RRP12,0.275063282453042,0.240944322517694,12.8592208361696,11.7384546857544,2.99142488770549,1.64464994080537,46.7500450132413,48.7185361460111,0.00185494262910496,0.00120074655787857,0.00614912002327697,0.0055420097421553,FALSE
ENSG00000053372,MRTO4,0.295984343317505,0.193743511324768,12.9175867134518,7.6101450885147,4.7141652078627,3.05732310512091,43.6428041046583,39.2794836662063,1.41881560305149e-05,0.000157157469348479,0.000128502337289089,0.00123217316668132,FALSE
ENSG00000062716,VMP1,0.227911322006069,0.245380266883774,16.8146828501064,19.5867883530073,2.94275356671243,2.25120385563933,73.7773038307355,79.822182124713,1.02398843035271e-06,2.89856920653776e-06,1.76383421476916e-05,7.77377560746933e-05,FALSE
ENSG00000065183,WDR3,0.302284629004,0.18651047500986,10.8751649794536,6.22521046990245,3.25516406830527,2.38291077574601,35.9765728587864,33.3772699338917,0.000120733705581861,0.000682536236319436,0.000692580516242591,0.00365946234012884,FALSE
ENSG00000065911,MTHFD2,0.336015098657619,0.214137803868212,9.83854826550439,6.17139687924156,4.31295466237907,2.40084291459412,29.2800779036698,28.819744892124,8.83569771723383e-05,0.00190362787334014,0.000542273554289484,0.00787859802248296,FALSE
ENSG00000069869,NEDD4,0.280925083041509,0.205007501782317,8.55026457348041,6.32064771764996,3.73675788345214,3.86307107864765,30.4361023263168,30.8312996485437,3.69828441233415e-07,4.82668599613931e-05,8.34101196902564e-06,0.000525249572930657,FALSE
ENSG00000070444,MNT,0.327072347829706,0.229082300275841,12.0158826679196,8.84001965086511,19.1964450914543,20.7825430409989,36.7376904457108,38.5888374624347,0.00392464595968456,0.0872381676510925,0.011126224088026,0.147238758800484,FALSE
