NFYA	21.1657565843819
FKBP4	22.6620209054663
CAMKK1	8.71455437271172
ARHGAP33	8.82696863564391
SKAP2	2.88154188348979
MCUB	22.0959389272405
TSPOAP1	8.36275111621307
SOX8	13.6024092102633
ZNF195	22.2225266508687
PDK2	9.66177342927042
ITGA3	21.6607810113668
YBX2	9.91606686381497
TNFRSF12A	20.3303667625329
KDM7A	15.2724903225321
SCIN	7.3339493870967
RPUSD1	14.0214512685768
CACNA2D2	9.60802970583936
BAIAP3	11.3906500950284
JARID2	10.6583866591432
CRY1	12.5454560881915
NFIX	9.81459091116838
TENM1	8.77534544649251
ZNF200	20.0897795040717
HFE	7.24296296652567
ANOS1	7.45540911148983
AKAP8L	12.4760779147374
BRCA1	3.77268535177781
EHD3	21.5624764546018
PGM3	23.158158247098
CLK1	16.2368328379226
MAMLD1	15.9157231681213
IL20RA	12.3612844081551
CLCA4	6.51531755414786
SLC38A5	22.4711751616167
CNTN1	8.2031557394002
SNAI2	12.7557697569905
OSBPL5	10.3523841783539
ALAS1	17.7042634664233
BIRC3	20.9574588313237
SNAPC1	14.2324734360794
HSF2	9.82977040320567
TOMM34	22.3009674271521
RTEL1-TNFRSF6B	7.69026196632089
BAK1	20.3115025493145
ARID4A	11.4838873019672
ABCF2	22.0139641155663
UBA6	21.2781629868925
RNF19A	14.0318729676272
MYOM2	6.14473925719085
USP2	11.2921376271883
FBXO42	12.2275086127438
METTL1	21.9884690852931
PHF23	18.9799145860307
RIPOR3	9.19014750144036
CNTLN	6.63841579045749
HSPA5	21.875351230392
FERRY3	22.5366860832943
NOP16	21.9996175468547
COL9A2	9.27173038534917
KITLG	23.7382171895767
PER3	5.31687753186331
LIMA1	21.4156223117281
PLEKHA5	8.16908302501351
RRP12	20.9914248877055
FOXN3	9.38147619690482
MRTO4	22.7141652078627
HHAT	6.72980130606652
RELT	14.8780926800986
FAM114A2	22.1958782428115
MCOLN3	9.25714750272051
CDK17	13.6273266526586
SLC2A3	15.6058727362155
CTDP1	10.8465161227971
GNA15	21.14556921657
PIGV	22.2397442740332
CDH3	21.2144500520074
DGAT2	9.91485509299694
VMP1	20.9427535667124
ISOC2	22.7012350104391
GPC1	9.97290640217459
INTS13	20.7167637207433
DLX3	10.8873728707848
CDON	9.44504998532209
SBNO2	18.4421326879936
WDR3	21.2551640683053
TLE2	8.285009024688
FAM107B	8.77084152986132
MTHFD2	22.3129546623791
SLC9A3	9.79858416236699
POLR1H	20.97232119552
MSANTD3	22.7481668314936
KIF26A	10.9237498855946
STAG3	8.26099606073747
PFKP	19.9402229924534
IDI1	13.7633939137528
PDZD4	7.66712720557761
PLEKHH3	14.8436696947532
MEF2A	11.1164769082346
INPP5A	9.00477385172056
SRBD1	0.384502618327191
MAST4	13.9208273197753
BCL3	17.5796900526739
RORA	10.0982228274156
NEDD4	21.7367578834521
RAB27A	22.3978911272778
MNT	13.1964450914543
JMJD6	17.0400173921592
POLB	20.9635272537462
ASNS	23.6670024062879
AP3M2	22.5310954489745
PDCD2	23.5251387074357
UBE2D1	20.630761469624
TRNT1	21.6909122731863
CYP2W1	9.79702703011128
NLE1	21.9769825972837
ENO1	21.3434713176312
ARHGEF10L	10.0450698103947
RASAL2	7.82962799483916
FOSL2	12.0347839282573
FSCN1	20.8990413578798
WDR62	11.0377143865193
SEC31B	9.07266863694274
TRAF4	17.1463276290453
CAMSAP3	10.6522283767623
NFKB2	18.2429221789386
IL4R	21.258393678948
TIGAR	21.4176902241158
SYNJ2	21.7324142335053
RFX3	8.27821242035159
PUM3	21.3637622790935
HSP90AA1	0.477408177004225
RBL1	4.23172439549293
PHLPP1	11.7817424846306
ME2	22.9211561905479
TRAF5	8.86626721782279
GEMIN5	20.5222578501988
ZNF446	10.2532743443052
CAD	22.6848190660455
BCORL1	18.5760357375711
WDR47	12.9471434836633
OVGP1	12.9743433138538
TTC39A	21.780373418019
DNAJA1	21.1337192415186
DIMT1	21.9455638302221
TXLNG	19.9034082552215
SH3BP2	9.92913136512695
RFX2	8.61322190210437
PDRG1	20.1202430309695
DOCK3	8.04201807361268
DYNLL1	21.6692461385882
OAS1	22.7419662189431
FUS	23.6179751214807
MRPS33	22.8004135777144
DNAJB11	21.8275793860011
PABPC4	23.103752537239
AARS1	22.1662825753136
DTX2	15.4043028986392
PUS7	22.4252422981228
LAMB4	9.56284975603917
ANGPT2	22.7736516186472
SLC22A17	11.4828555782194
LRRFIP2	13.9499289634152
EPB41L4B	11.5108600349504
TMEM38B	21.7619874535682
NANS	21.9939541574604
TBC1D2	19.1442617174511
FKBP5	6.94362327823832
EFHC1	7.42988819988062
HNRNPH3	0.154834092741894
CDC7	22.7571191978926
PALMD	8.37479526731092
HSD3B7	22.5824005440077
CBARP	12.648870247641
JOSD1	15.1263493744733
GTPBP1	14.2394774366463
HMOX1	23.0651165099019
MCM5	6.22201800664874
APOL4	22.2095517631027
PNPLA3	11.5167878412176
BRD1	11.2620686886945
PRMT5	21.3539712819527
GNPNAT1	22.5446947578398
CNIH1	22.9914872947237
PLEK2	20.3998674653088
AHSA1	23.391278741319
DAAM1	8.9152406483754
SRSF5	6.71421212151279
EIF5	22.4766849423035
PAPLN	9.23664754672997
RPS6KA5	9.17643306233511
NINL	9.2217462805968
MYBL2	7.71356334520035
CDC25B	20.7425384894121
ARFRP1	22.5673037461341
HM13	22.1502286619154
SAMHD1	6.55676973497502
NOP56	22.2131838652901
E2F1	8.62853138183354
AHCY	23.9304967263676
FAM83D	22.9304417235872
SMAD7	13.1422671277743
ELF4	12.9483523280892
