Item ID	Item value	Change in Kuiper test statistic when item removed
H2AX	21.1463011658031	-0.0026455026455026176
BTG2	14.5628369365647	-0.0026455026455026176
ALAS1	17.7042634664233	-0.0026455026455026176
AMD1	21.1463196687244	-0.0026455026455026176
DDX21	21.5573209089692	-0.0026455026455026176
HNRNPU	23.4461683393844	-0.0026455026455026176
AQP3	21.4360181427402	-0.0026455026455026176
STIP1	21.7500154664434	-0.0026455026455026176
BCL2L11	15.3497145150117	-0.0026455026455026176
CA2	0.345563824805301	0.015721844293245246
PPAT	21.586821373849	-0.0026455026455026176
HMOX1	23.0651165099019	-0.0026455026455026176
BAK1	20.3115025493145	-0.0026455026455026176
JUNB	14.957165033338	-0.0026455026455026176
CDKN2B	20.8108388124413	-0.0026455026455026176
ASNS	23.6670024062879	-0.0026455026455026176
RAB27A	22.3978911272778	-0.0026455026455026176
FOS	12.1170631759686	0.03439153439153442
DNAJA1	21.1337192415186	-0.0026455026455026176
NR4A1	14.1416279145181	-0.0026455026455026176
BMP2	9.41478171544503	0.03439153439153442
EIF5	22.4766849423035	-0.0026455026455026176
SLC6A8	18.6909488364414	-0.0026455026455026176
FOSB	13.5778900267001	0.00959939531368087
FKBP4	22.6620209054663	-0.0026455026455026176
TARS1	21.881864672666	-0.0026455026455026176
ATF3	16.8669219099441	-0.0026455026455026176
NUP58	18.3038918600675	-0.0026455026455026176
