Item ID	Item value	Change in Kuiper test statistic when item removed
BTG2	14.5628369365647	-0.004630239192450758
CDKN1A	15.040253963567	-0.010752688172042557
RGS16	17.1460340119279	-0.010752688172042557
PTAFR	21.2446443423411	-0.010752688172042557
SERPINE1	20.6704257543274	-0.010752688172042557
ACVR1B	12.1686453979227	0.02258064516129077
GNA15	21.14556921657	-0.010752688172042557
GPR132	12.6869775130184	0.02258064516129077
HRH1	18.5601123425322	-0.010752688172042557
IRAK2	20.2576407225622	-0.010752688172042557
MYC	15.9258327608287	-0.010752688172042557
P2RY2	19.5527300122407	-0.010752688172042557
NAMPT	19.0064978861749	-0.010752688172042557
PDPN	22.5449730137575	0.02258064516129077
TNFSF10	21.218020846999	-0.010752688172042557
CCL2	19.6220906766611	-0.010752688172042557
HAS2	16.1539889439482	-0.010752688172042557
TIMP1	22.8767817797169	0.02258064516129077
GABBR1	7.41793998964318	0.02258064516129077
PTGIR	20.8431019428143	-0.010752688172042557
IL4R	21.258393678948	-0.008031599736668227
RIPK2	14.7094861809609	-0.010752688172042557
GP1BA	10.0834526227677	0.02258064516129077
EMP3	22.5133897995476	0.02258064516129077
NMI	23.9210947856172	0.02258064516129077
OSMR	20.5936999174029	-0.010752688172042557
F3	9.47901243909595	0.02258064516129077
EREG	7.25816428324789	0.02258064516129077
IRF7	20.0874529161844	-0.010752688172042557
MET	20.7497101342979	-0.010752688172042557
HBEGF	16.2144134780221	-0.010752688172042557
