Item ID	Item value	Change in Kuiper test statistic when item removed
BTG2	14.5628369365647	-0.004748982360923915
CDKN1A	15.040253963567	-0.004748982360923915
SERPINE1	20.6704257543274	0.010402532790591223
TNFAIP3	12.5028682235177	-0.004748982360923915
IRS2	10.5411852787668	0.010402532790591223
SLC2A3	15.6058727362155	-0.004748982360923915
AREG	16.3268802712138	-0.004748982360923915
SAT1	21.0676183652039	0.010402532790591223
ETS2	12.9764321676602	-0.004748982360923915
IFIH1	22.282797934915	0.010402532790591223
PANX1	20.5041596431667	0.010402532790591223
ZFP36	15.6527053528631	-0.004748982360923915
PLAU	21.152118508715	0.010402532790591223
MYC	15.9258327608287	-0.004748982360923915
NAMPT	19.0064978861749	-0.004748982360923915
ZC3H12A	14.3449869792937	-0.004748982360923915
CCN1	16.1502016660043	-0.004748982360923915
IER5	19.4009450383969	-0.004748982360923915
JUNB	14.957165033338	-0.004748982360923915
PHLDA1	19.1469470538088	-0.004748982360923915
IER2	16.336724299058	-0.004748982360923915
IER3	14.5984230901024	-0.004748982360923915
KDM6B	14.5800246314501	-0.004748982360923915
TGIF1	15.0551482717875	-0.004748982360923915
DUSP5	17.3123431802747	-0.004748982360923915
DUSP2	13.4922636308704	-0.004748982360923915
TSC22D1	10.2789688906122	0.010402532790591223
RIPK2	14.7094861809609	-0.004748982360923915
FOS	12.1170631759686	-0.004748982360923915
F3	9.47901243909595	0.010402532790591223
TUBB2A	20.7801878328791	0.010402532790591223
ATF3	16.8669219099441	-0.004748982360923915
BIRC3	20.9574588313237	0.010402532790591223
HBEGF	16.2144134780221	-0.004748982360923915
SDC4	9.44855465914902	0.010402532790591223
RELB	18.6113629972155	-0.004748982360923915
DRAM1	22.3648294211958	0.010402532790591223
NFIL3	14.2085549141083	-0.004748982360923915
CCL2	19.6220906766611	-0.004748982360923915
HES1	12.6454021629278	-0.004748982360923915
EGR1	16.5798956958486	-0.004748982360923915
JUN	15.9131694027589	-0.004748982360923915
GADD45A	17.9168514546077	-0.004748982360923915
TIPARP	12.2319172493869	-0.004748982360923915
KLF4	8.20839192723727	0.010402532790591223
FOSL2	12.0347839282573	-0.0013476218167063347
NFKB2	18.2429221789386	-0.004748982360923915
VEGFA	17.4629770176476	-0.004748982360923915
EFNA1	12.7809697180645	-0.004748982360923915
NR4A2	14.3304648010376	-0.004748982360923915
NR4A1	14.1416279145181	-0.004748982360923915
PER1	9.21844712068621	0.010402532790591223
BMP2	9.41478171544503	0.010402532790591223
BCL6	10.9881684393169	0.010402532790591223
TNIP2	21.2420979604545	0.010402532790591223
CLCF1	19.9998069261491	0.004094555054042659
ID2	9.58821152940287	0.010402532790591223
BCL3	17.5796900526739	-0.004748982360923915
BHLHE40	13.3986752597411	-0.004748982360923915
KLF9	7.34934064141266	0.010402532790591223
MAFF	15.0359069577085	-0.004748982360923915
REL	14.0450233024769	-0.004748982360923915
ACKR3	12.2873840105883	-0.004748982360923915
FOSB	13.5778900267001	-0.004748982360923915
PTX3	22.2266696398616	0.010402532790591223
NFKBIE	19.8194911645298	-0.004748982360923915
RIGI	21.0542951568969	0.010402532790591223
