Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	3.65737186475104	-0.010080645161290702
CDKN1A	21.040253963567	0.0221774193548383
SECTM1	1.1946219765664	-0.010080645161290702
TNFAIP3	18.5028682235177	0.0221774193548383
SAMHD1	12.556769734975	0.0221774193548383
IFIH1	4.28279793491497	-0.001697937239414249
CASP7	1.80124796558313	-0.010080645161290702
MT2A	3.07151495201261	-0.010080645161290702
PNP	3.56924210749397	-0.010080645161290702
CASP4	4.50956437440905	0.016449967083606853
NAMPT	1.00649788617488	-0.0032779240728553205
CASP1	6.66609236338702	0.0221774193548383
TNFSF10	3.21802084699898	-0.010080645161290702
CCL2	1.62209067666108	-0.010080645161290702
TRIM25	5.24094671909589	0.0221774193548383
ITGB7	14.1081326668973	0.0221774193548383
TRIM21	4.07870570515881	-0.001697937239414249
IL4R	3.25839367894795	-0.010080645161290702
RIPK2	20.7094861809609	0.0221774193548383
STAT3	2.50755396247357	-0.010080645161290702
TDRD7	4.05611125982804	-0.001697937239414249
NMI	5.92109478561725	0.0221774193548383
ISG20	2.61162912171488	-0.010080645161290702
ARL4A	2.87451811893787	-0.010080645161290702
PLSCR1	3.41692707631239	-0.010080645161290702
LATS2	18.9335242728978	0.0221774193548383
MTHFD2	4.31295466237907	-0.001697937239414249
IRF7	2.08745291618437	-0.010080645161290702
TRIM14	5.2962661205477	0.0221774193548383
MYD88	2.22070206758531	-0.010080645161290702
PFKP	1.94022299245343	-0.010080645161290702
RIGI	3.05429515689689	-0.010080645161290702
